60	100
x	x	x	x	x	x	x	x	39	53	55	30	40	4	9	7	10	13	35	37	47	19	25	41	16	36	59	50	8	20	60	54	17	48	46	6	2	28	24	56	21	27	42	58	26	31	29	18	14	22	32	45	1	52	3	23	15	43	34	51	5	57	12	11	44	49	33	38	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
15168
0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	1	0	0	0	1	1	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	2	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0
1	1	0	1	0	1	0	1	0	1	0	0	0	1	0	1	1	1	0	1	1	1	0	0	2	1	1	1	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	1	0	1
2	1	2	0	0	2	1	2	0	1	1	1	1	0	0	1	2	3	1	3	1	3	1	2	0	3	1	2	2	0	3	1	0	1	1	1	1	1	0	1	1	1	1	0	1	1	2	0	0	0	1	2	0	0	0	2	2	1	0	2
1	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	1	2	1	2	1	2	2	1	1	0	1	1	1	2	1	1	0	0	0	0	1	0	1	0	1	0	1	0	0	1	1	1	0	1	0	1	0	2	0	1
1	0	1	1	0	0	2	1	0	0	0	0	1	1	0	0	1	1	0	1	2	0	0	1	1	1	1	1	1	0	1	1	1	0	0	2	0	0	0	0	1	1	0	0	1	1	1	1	0	0	0	0	0	2	0	1	0	1	2	0
1	1	1	1	1	0	1	2	1	1	1	0	1	2	0	1	0	1	1	1	1	1	0	3	0	1	1	2	1	0	2	0	0	1	1	1	1	0	0	1	0	1	0	1	1	2	1	2	0	1	0	1	0	2	1	1	0	0	0	1
1	0	1	0	2	1	1	1	1	1	0	0	1	3	1	1	1	0	1	1	2	3	2	2	0	1	1	2	3	0	2	1	0	1	1	2	1	0	0	0	0	2	1	0	2	2	0	1	0	2	1	2	0	2	0	2	1	3	1	1
0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	1	1	0	1	1	1	0	0	1	1	2	1	2	0	0	1	0	0	0	0	2	0	0	1	1	1	0	0	1	2	1	1	0	0	0	0	1	1	0	1	0	1	1	1
0	1	1	0	0	1	0	3	1	0	0	1	1	3	1	1	1	1	1	0	3	0	0	2	0	1	0	2	2	1	0	1	0	0	1	1	1	0	0	1	0	1	1	1	1	2	2	1	1	2	0	0	0	2	0	0	0	1	1	1
2	1	1	0	1	1	0	1	0	1	1	0	1	1	1	2	1	2	1	3	0	1	1	2	2	2	2	1	2	0	1	1	1	0	1	0	0	1	1	0	0	1	1	0	1	2	2	0	0	1	1	1	1	1	1	2	1	1	1	2
1	1	1	1	0	1	0	1	1	1	1	0	1	3	2	0	1	3	1	0	1	0	1	2	1	2	1	2	3	0	1	2	0	1	0	1	0	1	0	0	1	1	1	0	2	1	1	1	0	1	1	1	0	1	0	1	1	2	1	0
1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	2	0	0	1	1	0	2	1	2	1	0	2	0	1	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	1	0	0	1	0	2	1
1	2	1	1	0	3	1	3	1	1	0	2	0	2	2	1	3	2	0	2	2	2	2	0	1	4	0	2	3	2	3	3	1	0	1	2	1	0	0	1	1	1	1	1	1	3	1	3	1	1	0	1	1	1	0	3	0	3	2	2
1	0	0	0	0	1	0	2	0	0	0	0	2	0	1	1	0	0	1	0	2	1	1	1	0	0	0	1	2	0	0	1	0	0	0	2	1	0	0	1	2	2	0	0	2	2	0	1	0	1	0	0	0	2	0	0	0	1	0	0
2	0	1	0	2	1	1	3	1	0	0	0	1	3	2	1	1	1	1	1	2	2	2	4	0	0	1	2	3	1	2	2	0	1	0	2	1	1	0	0	0	3	2	1	1	3	0	2	0	2	1	1	0	3	1	1	1	3	1	0
1	1	0	1	0	1	1	0	0	1	0	0	1	1	2	1	1	1	2	0	2	1	1	0	0	1	0	1	2	0	1	1	0	0	0	1	1	0	0	0	1	2	0	0	1	1	0	1	0	1	0	1	0	1	0	2	0	1	1	1
1	2	1	0	0	2	1	2	1	1	0	0	1	2	1	1	2	2	1	2	1	2	0	2	1	2	1	0	3	1	1	1	0	1	1	0	0	0	0	1	1	1	1	0	0	2	0	1	0	1	2	1	0	1	0	2	0	2	0	2
2	2	2	1	1	1	0	1	1	1	2	1	0	2	1	1	1	3	2	2	2	3	2	3	2	3	2	3	0	0	3	2	1	1	1	0	0	1	0	1	1	2	2	1	2	2	2	1	1	0	1	2	0	0	0	2	1	3	2	2
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0
0	1	0	1	0	2	1	1	1	0	0	1	1	3	1	1	2	2	0	0	1	1	1	3	0	2	1	1	3	0	0	2	1	0	0	1	0	0	0	0	1	1	1	1	1	2	0	1	0	1	0	1	0	1	0	2	0	2	1	1
1	2	2	0	1	1	0	1	0	1	1	1	0	1	1	1	0	1	1	1	1	2	0	3	1	2	1	1	2	0	2	0	0	1	1	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	1	0	2	1	1	0	1
1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0	0	0	0	1	1	0	0	0	0	0	0	0	1	2	0	1	1	0	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	1
0	1	1	1	0	2	0	2	1	0	0	0	2	1	1	0	1	1	0	1	1	0	0	1	0	0	0	1	1	1	0	1	0	1	0	2	1	0	0	0	0	1	0	0	0	2	0	1	0	1	0	0	0	1	0	0	0	0	0	1
0	1	0	1	0	1	0	2	0	1	1	0	0	1	1	2	1	2	0	1	0	1	1	2	2	2	1	0	0	1	1	0	0	1	2	0	0	0	0	0	2	0	1	0	1	0	1	2	0	1	0	0	0	1	0	2	0	0	1	2
1	1	0	2	0	1	0	0	0	0	0	0	0	1	0	0	1	1	2	1	0	0	2	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	1
0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	1	0	0	0	0	1	1	0	0	1	1
1	0	1	0	0	1	0	1	1	0	0	0	1	1	1	1	0	0	1	0	0	1	0	1	2	0	1	1	1	0	1	1	0	0	0	2	2	0	0	1	0	1	0	0	0	2	0	1	1	0	0	1	0	2	1	1	0	1	3	1
1	1	1	1	0	1	1	1	0	1	0	0	0	1	0	1	1	2	1	1	1	1	1	1	2	3	2	1	2	0	1	1	0	1	1	0	0	0	0	1	1	0	1	0	1	2	1	1	0	0	1	1	0	0	0	3	0	2	1	2
1	1	1	0	0	0	0	1	0	1	0	0	0	1	1	0	0	1	0	1	1	1	0	1	0	2	0	1	2	0	1	1	0	0	0	1	1	0	0	0	0	1	0	1	1	0	0	1	1	0	1	0	0	0	0	1	1	2	0	1
0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0
1	1	1	0	1	1	0	1	0	1	0	0	0	1	1	1	1	2	1	1	1	2	0	1	2	1	1	0	2	1	1	1	0	0	0	1	1	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	1	0	1	0	1	2	0
1	3	1	1	0	3	1	2	1	1	0	1	1	1	0	1	2	2	2	2	2	1	0	3	2	3	1	2	2	1	2	1	0	1	2	0	0	0	0	1	2	2	0	0	0	0	0	2	0	1	0	1	0	2	1	3	1	2	1	3
0	0	0	0	0	1	1	2	0	0	0	0	2	2	1	1	1	0	1	2	2	1	0	1	0	0	0	0	2	0	0	1	0	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	2	1	0	1	1	0	0	0	0	1	0
1	2	1	1	0	2	0	2	0	1	0	1	0	0	0	1	2	1	1	1	0	1	1	3	1	2	1	1	1	1	1	1	0	0	1	2	0	0	0	1	1	1	1	0	0	2	0	0	0	0	0	1	0	1	0	2	0	2	0	2
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0
1	1	1	1	0	1	0	2	0	1	0	0	0	0	1	0	1	2	0	2	1	1	0	1	1	2	1	1	0	1	1	1	0	0	1	1	0	1	0	1	0	0	0	0	0	1	2	0	0	0	1	1	0	0	0	2	1	2	2	1
0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	1	1	0	0	1	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0
0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	1	2	0	0	1	1	1	1	0	1	1	1	2	0	1	1	0	1	0	0	1	0	0	0	1	1	0	0	1	1	0	1	0	1	0	0	0	1	0	2	0	1	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1	2	1	1	0	1	0	1	1	1	1	1	0	0	1	2	2	2	1	2	1	1	1	1	2	3	1	1	0	1	1	1	0	0	1	1	0	0	0	0	2	0	0	0	1	2	1	1	0	0	0	1	0	0	0	2	0	2	1	3
1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1
1	1	1	0	1	1	2	2	2	1	0	0	1	2	1	1	1	2	1	0	2	1	0	3	0	1	2	2	2	0	2	2	2	1	0	2	1	0	0	1	1	3	1	1	1	3	0	2	1	2	0	2	0	2	1	0	0	3	2	1
0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	1	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0
1	2	1	0	0	2	0	1	1	1	1	1	1	1	2	1	0	3	1	1	1	2	0	3	1	3	1	2	3	0	2	1	0	1	0	0	0	1	0	0	1	2	2	0	1	2	0	2	1	2	1	1	0	2	0	3	0	0	1	2
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	1	1	1	1	2	2	0	1	1	0	2	0	1	0	0	0	0	1	1	0	1	1	3	1	0	1	2	1	1	0	0	2	1	1	0	1	0	2	1	1	0	2
0	0	0	0	1	1	2	2	1	0	0	0	1	2	1	0	1	1	1	1	2	0	1	2	0	0	1	2	2	0	1	1	0	1	1	2	1	0	0	1	1	2	1	0	0	3	0	2	0	1	0	0	0	3	1	1	0	2	2	0
