75	100
32	70	45	4	75	31	43	68	13	21	66	53	17	34	19	3	24	12	71	37	55	7	62	22	8	74	42	26	15	18	27	35	41	56	65	30	25	44	11	57	40	28	72	50	23	49	48	14	6	61	20	36	46	60	2	64	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	67	9	58	38	69	47	29	33	16	59	63	52	5	54	39	73	51	1	10
66630
1	0	3	1	1	1	2	2	0	2	0	3	2	1	0	1	1	2	3	1	3	2	2	2	2	2	0	1	0	0	1	0	0	1	0	0	3	0	1	1	1	2	1	1	1	0	1	1	2	1	1	0	1	0	3	1	1	0	0	0	1	2	1	0	0	2	1	2	0	1	3	1	1	1	2
4	0	12	5	3	1	5	5	1	4	3	0	5	2	5	3	6	6	8	2	5	5	3	10	4	5	4	2	2	4	5	5	2	6	4	2	8	2	3	4	5	6	4	4	5	2	1	2	2	3	4	3	6	3	8	4	4	0	3	1	2	6	3	1	3	6	1	6	2	3	9	2	3	5	5
2	1	5	3	1	1	2	1	1	2	2	5	0	0	2	2	3	2	3	0	3	2	1	4	2	2	2	1	0	1	2	2	2	2	2	0	3	0	1	1	2	1	2	1	2	0	1	2	1	1	1	0	3	1	3	2	2	0	1	0	1	3	2	0	1	3	0	3	0	2	5	1	1	2	2
1	0	1	1	0	1	1	0	0	0	1	2	0	0	1	0	0	2	1	1	1	1	1	2	1	1	1	0	0	1	0	1	0	1	1	0	1	0	1	1	1	0	0	1	0	0	0	1	1	1	1	0	0	0	2	1	1	0	1	0	0	0	0	0	0	1	0	1	0	1	2	0	0	2	1
1	0	4	2	1	1	2	2	0	1	0	5	2	1	0	1	1	3	2	0	3	1	1	3	2	2	1	0	0	1	2	2	0	3	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	0	4	2	2	0	1	0	1	2	1	0	1	2	0	3	0	2	3	1	2	2	2
0	0	2	0	0	0	1	1	0	0	1	3	2	0	1	0	1	0	2	0	1	1	0	2	1	0	1	0	0	1	1	1	1	2	0	0	1	0	0	0	1	1	1	1	1	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	1	1	0	1	0	0	1	0	0	1	1	0	0	1
2	1	7	3	2	2	3	2	1	3	1	6	3	0	1	1	0	4	3	1	4	4	1	6	3	4	1	1	1	2	3	2	1	3	2	1	5	1	2	3	2	1	2	0	2	1	1	2	1	2	3	1	2	2	5	1	2	0	1	1	0	2	2	0	1	5	0	3	0	2	5	1	2	4	3
1	1	4	1	1	1	3	3	0	1	2	6	2	2	3	0	4	0	4	1	2	1	1	3	1	0	3	1	2	2	2	3	1	3	2	1	3	0	1	0	2	4	3	3	3	2	0	0	1	1	0	2	4	1	2	2	1	1	1	1	2	4	0	1	3	1	0	1	1	1	3	2	1	1	1
3	2	9	4	2	1	4	3	1	3	3	8	3	1	2	2	3	4	0	2	4	3	2	6	2	4	2	3	2	2	3	3	1	5	2	1	5	1	2	2	3	2	3	2	2	1	2	2	3	2	3	2	3	2	5	3	2	0	1	1	1	3	2	1	2	4	1	3	2	3	6	1	3	4	3
0	0	2	1	1	0	0	1	0	0	1	2	0	1	0	0	1	1	2	0	1	0	1	1	1	2	1	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1	1	0	1	0	0	0	0	1	0	1	0	2	0	1	0	0	0	1	2	1	0	1	1	0	0	0	0	1	1	0	1	1
2	0	5	2	2	1	3	4	0	1	3	5	3	1	3	1	4	2	4	1	0	0	1	4	1	1	2	1	2	2	3	2	1	3	3	1	3	1	1	1	2	2	3	2	3	1	1	0	0	1	2	2	3	1	3	2	2	1	1	1	1	3	1	0	2	2	0	2	1	2	3	1	1	1	2
2	0	5	1	2	0	3	4	0	1	2	5	2	1	1	1	4	1	3	0	0	0	1	3	1	1	2	2	0	2	1	2	1	3	1	1	3	1	1	0	1	3	3	2	3	1	0	0	1	0	1	1	3	1	3	2	1	0	0	0	1	4	1	0	2	1	0	3	0	2	3	1	1	2	2
0	1	2	1	0	1	2	1	0	0	2	3	1	1	1	0	1	1	2	1	1	1	0	1	1	1	1	1	0	1	0	0	0	0	1	0	2	0	0	2	2	1	1	1	1	1	0	1	2	2	0	1	1	0	1	1	1	0	0	1	1	2	0	1	0	1	0	1	1	1	2	1	0	1	1
2	1	9	3	2	2	4	4	1	2	2	10	4	2	3	2	6	3	6	1	4	3	1	0	1	3	5	2	3	3	4	4	2	4	3	2	5	1	3	1	3	4	4	3	4	2	1	1	2	1	2	3	5	3	6	3	3	1	2	2	2	6	2	1	4	4	1	4	1	4	7	2	2	4	3
1	0	3	1	1	0	2	2	1	1	2	4	2	1	2	1	3	1	2	1	1	1	1	1	0	0	2	1	1	2	1	2	1	2	1	0	1	0	1	1	1	2	2	2	2	1	0	0	1	0	1	1	2	0	2	1	1	0	0	1	1	3	0	0	1	1	0	2	1	1	2	2	1	1	1
1	2	4	1	1	0	3	3	0	1	2	5	2	1	2	0	4	0	4	2	1	1	1	3	0	0	3	1	1	2	2	3	2	2	2	1	2	0	1	1	2	3	3	3	4	1	0	0	0	0	0	2	4	1	3	2	1	1	1	1	1	3	0	1	3	1	1	2	1	1	3	1	1	0	1
1	0	5	2	1	1	1	2	0	2	0	4	2	1	1	1	1	3	2	1	2	2	1	5	2	3	0	2	0	2	2	0	0	2	1	0	3	1	1	1	3	1	1	1	0	0	1	1	2	2	2	2	1	1	3	1	2	0	1	1	1	2	2	0	1	2	1	1	1	1	4	0	2	3	2
1	2	3	2	0	0	2	2	1	0	1	2	1	0	0	0	1	1	3	0	1	2	1	2	1	1	2	0	1	1	1	1	1	1	1	1	2	0	0	2	2	2	1	0	1	2	0	0	2	1	1	0	1	2	1	0	2	0	0	0	0	2	1	0	0	2	0	1	0	1	2	0	1	1	1
1	0	3	1	1	1	1	0	1	0	0	2	0	0	0	0	1	2	2	0	2	0	0	3	1	1	0	1	0	1	0	1	1	1	2	0	1	0	1	0	0	0	1	1	1	0	0	0	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	1	0	1	0	2	1	1	2	0	0	1	1
1	1	4	2	1	1	2	2	0	1	0	4	1	1	1	1	2	2	2	0	2	2	1	3	2	2	2	1	1	0	2	2	0	1	2	0	2	0	1	2	1	0	1	0	1	0	0	1	2	2	1	0	1	1	4	1	1	0	1	0	0	2	1	0	2	3	1	3	0	1	2	0	1	2	2
1	0	6	3	2	0	2	2	0	1	1	5	2	0	2	1	3	2	3	0	3	1	0	4	1	2	2	1	0	2	0	1	1	2	1	0	4	1	1	2	1	2	2	1	2	0	0	1	1	1	2	2	2	2	4	1	2	0	1	1	0	2	1	0	2	3	0	3	1	2	3	1	1	3	2
2	0	6	2	1	0	2	2	1	2	0	5	2	1	2	1	2	3	3	0	2	2	0	4	2	3	0	1	1	2	1	0	0	2	1	0	3	1	3	1	1	1	1	2	2	1	1	1	2	1	2	2	2	2	4	1	1	0	2	1	0	2	2	0	2	2	0	2	1	1	4	1	2	4	2
1	0	3	2	1	1	1	1	1	1	0	2	2	0	0	1	1	1	1	0	1	1	0	2	1	2	0	1	1	0	1	0	0	1	0	0	2	1	1	2	1	0	0	0	1	0	0	0	1	2	1	1	0	0	2	1	1	0	1	1	0	1	2	0	1	2	0	2	1	1	2	0	0	2	1
2	0	6	3	2	1	3	2	0	2	1	6	2	1	3	2	3	3	5	0	3	3	0	4	2	2	2	1	1	1	2	2	1	0	3	1	3	1	1	3	2	3	2	2	4	1	1	1	1	1	1	2	4	2	5	2	2	0	2	0	1	4	1	0	3	3	0	3	0	2	5	1	2	3	3
1	0	4	2	2	2	2	2	0	1	0	4	2	1	1	0	2	2	2	1	3	1	1	3	1	2	1	1	2	2	1	1	0	3	0	0	3	0	1	1	2	2	2	0	2	1	1	1	2	1	1	1	1	1	3	2	2	0	0	1	0	2	1	0	2	2	0	2	1	1	3	2	1	3	1
0	0	2	1	0	1	0	1	0	1	0	2	0	0	1	0	1	1	1	1	1	1	0	2	0	1	0	1	0	0	0	0	0	1	0	0	2	0	0	1	1	1	0	1	0	0	0	1	1	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	1	0
2	1	7	3	2	1	4	3	1	3	3	8	3	1	3	1	5	3	5	1	3	3	2	5	1	2	3	2	1	2	4	3	2	3	3	2	0	0	1	2	3	3	3	2	4	1	2	1	1	2	2	2	4	2	4	3	2	1	1	2	2	5	1	0	2	4	0	3	1	2	5	2	2	2	3
0	0	1	1	0	0	1	1	0	1	0	2	0	0	1	0	1	0	1	0	1	1	0	1	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0
0	0	3	1	1	0	2	2	0	1	1	3	1	1	1	0	2	1	2	0	1	1	0	3	1	1	1	0	1	1	1	3	1	1	1	0	1	0	0	0	1	2	2	1	2	1	0	0	0	0	0	1	2	1	3	1	1	0	1	0	0	2	0	0	1	2	0	1	0	0	3	1	1	0	1
2	1	4	0	2	2	2	3	0	1	1	4	1	1	2	0	3	0	2	1	1	0	2	1	1	1	1	2	0	2	2	1	2	3	1	1	2	1	0	0	2	3	2	2	2	2	0	0	0	1	0	1	2	0	1	1	2	1	1	1	1	2	1	0	3	0	0	2	2	1	1	2	1	1	1
2	1	4	2	2	2	3	3	0	2	1	5	2	1	1	1	2	2	3	1	2	1	2	3	1	2	3	2	0	1	1	1	1	2	2	1	3	0	1	2	0	2	1	1	1	1	1	1	2	1	1	2	2	1	3	3	2	1	1	1	1	3	1	1	2	2	0	1	1	2	3	1	1	2	1
1	1	6	2	1	1	1	1	0	1	2	6	1	0	1	1	1	4	2	0	2	3	1	4	2	3	1	2	0	0	2	1	0	3	2	1	3	1	2	3	2	0	0	1	0	0	2	2	2	2	2	1	1	1	4	1	1	0	1	1	0	2	2	0	1	3	0	3	1	2	5	0	1	3	3
1	1	5	2	1	1	1	2	0	2	1	4	2	0	1	1	2	3	3	1	3	3	1	4	2	3	1	1	1	1	2	1	0	2	2	0	3	1	2	2	1	0	0	0	1	0	1	2	1	1	2	1	2	1	4	1	1	0	1	1	0	2	2	0	1	3	1	3	0	2	4	1	1	3	2
1	0	4	2	0	2	1	0	1	1	1	4	1	1	1	1	0	3	2	1	2	2	1	3	2	3	1	0	1	0	1	2	0	2	0	1	2	0	1	2	1	1	0	0	1	0	1	1	1	2	2	0	0	0	3	1	2	0	1	0	0	2	1	0	1	2	1	1	0	2	4	0	1	3	2
2	1	6	3	2	0	2	2	0	2	1	5	2	0	1	1	2	3	2	0	3	3	1	4	2	4	0	1	1	1	2	2	1	4	2	0	4	1	2	2	1	0	1	1	0	0	1	2	1	2	3	1	2	2	4	1	1	1	1	3	1	1	3	0	1	3	1	2	1	2	4	1	2	3	3
1	0	2	1	0	0	0	0	0	1	0	2	0	0	1	0	1	2	1	1	1	1	1	2	1	1	0	2	0	0	0	1	0	1	1	0	1	0	1	2	1	0	0	0	0	0	0	0	1	1	1	0	0	2	2	0	1	0	1	0	0	0	1	0	0	1	0	0	0	1	2	1	0	1	1
0	0	1	0	1	0	1	1	0	0	1	1	1	0	1	0	1	0	2	0	1	0	0	1	0	0	1	0	0	0	0	1	0	1	1	0	2	0	0	0	1	2	1	1	1	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1	0	0	1	1	1	0	0	0	1	0	0	0	0
1	1	3	1	1	0	2	2	0	1	1	2	2	1	1	0	2	0	2	0	0	0	1	1	0	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	1	2	2	1	2	0	0	0	1	0	0	1	1	0	1	1	2	1	0	2	1	2	0	0	1	1	0	0	0	0	1	1	1	0	0
0	0	2	0	1	1	1	1	0	0	2	2	1	1	1	0	1	1	3	0	0	1	2	2	1	0	2	2	0	2	1	2	1	1	2	1	1	1	0	0	2	2	1	1	1	1	0	1	0	1	0	1	1	0	2	1	2	0	0	1	1	1	0	0	1	0	1	0	0	0	2	1	0	1	1
0	0	2	0	1	0	2	2	0	1	1	3	1	1	1	0	2	1	2	0	1	0	2	1	0	0	2	1	1	2	1	1	2	1	1	0	2	0	0	1	1	2	1	2	2	1	0	0	1	0	0	1	2	1	2	1	2	0	0	2	1	2	0	0	2	0	0	1	1	1	3	1	1	1	0
1	1	4	2	2	0	2	2	0	1	1	4	1	1	1	1	3	0	3	1	2	1	0	2	1	0	2	1	1	1	2	2	1	1	1	0	2	0	0	0	1	2	2	2	3	1	0	0	0	0	0	1	3	1	2	1	2	0	0	1	1	2	0	0	1	2	0	1	1	1	2	1	0	0	2
1	0	3	1	1	1	2	0	0	1	0	3	0	0	1	0	1	2	2	0	2	1	1	3	1	2	2	0	0	0	2	2	1	2	1	1	2	0	1	1	2	1	1	0	1	0	1	1	1	1	1	0	2	1	3	1	1	1	1	0	0	1	1	0	1	2	1	1	0	1	2	0	1	2	1
2	0	7	3	1	1	3	2	0	2	1	6	3	0	2	1	2	4	3	1	3	3	1	5	2	4	1	1	1	1	2	2	0	4	1	0	4	0	2	2	2	1	2	0	2	0	1	1	1	2	3	2	0	2	4	2	2	0	2	1	1	2	2	0	1	3	0	3	1	2	5	1	1	4	3
2	2	4	1	0	0	1	1	0	1	0	3	1	0	0	0	2	1	2	0	1	1	0	3	0	1	1	2	1	1	2	2	0	2	1	0	2	0	1	0	1	1	1	0	2	2	1	0	0	1	1	1	2	0	2	1	1	1	0	1	0	2	1	0	2	2	0	2	0	1	2	0	1	1	1
2	2	8	2	2	2	5	4	0	3	3	8	3	2	4	1	5	2	5	2	3	3	1	6	2	3	3	1	1	4	4	4	2	5	3	2	4	0	3	1	3	4	4	3	4	2	1	1	2	2	2	3	4	2	0	3	2	1	1	1	2	5	1	1	4	2	0	4	1	2	6	2	2	2	2
0	0	4	1	0	1	2	1	0	1	1	4	2	1	2	1	1	2	3	0	2	2	1	3	1	2	1	0	0	1	1	1	1	2	2	1	3	0	1	1	3	1	1	1	1	0	1	1	1	1	1	1	2	1	3	0	1	0	0	0	0	2	1	0	1	2	0	0	0	1	3	0	1	2	3
1	1	3	0	0	0	1	2	1	2	1	4	2	1	2	0	2	1	2	1	2	1	1	3	1	1	2	2	1	1	2	1	1	2	2	0	2	0	1	2	2	1	1	2	1	1	0	2	2	2	2	1	2	1	2	1	0	1	0	1	1	2	1	1	2	1	1	2	1	1	3	2	2	1	1
0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1
1	0	2	1	0	0	1	1	0	0	0	3	1	1	1	0	1	1	1	0	1	0	0	2	0	1	1	0	1	1	1	2	1	2	0	0	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	2	0	1	1	0
0	2	2	1	0	0	1	1	0	1	0	1	0	0	0	0	1	1	1	0	1	0	1	2	1	1	1	0	1	0	1	1	1	0	1	0	2	0	0	1	1	1	1	0	3	0	0	2	1	2	1	0	1	1	1	0	1	0	0	0	1	1	0	2	1	2	0	0	0	0	1	0	0	0	0
1	0	2	1	0	0	1	0	0	1	1	2	1	0	1	0	0	2	1	1	1	1	1	2	1	1	1	0	0	0	0	0	0	1	0	0	2	0	0	1	1	0	0	0	1	0	0	1	1	1	1	0	1	0	2	0	1	0	0	1	0	0	1	0	0	2	0	0	0	1	2	0	0	1	1
1	1	6	3	2	1	2	2	0	2	2	6	3	0	2	1	2	4	3	2	3	4	2	6	3	3	2	2	1	2	2	2	1	4	2	0	5	1	2	2	3	2	2	2	1	0	1	2	1	2	2	1	2	2	5	2	2	1	1	1	0	0	2	0	2	3	0	3	0	3	5	1	1	3	3
1	0	3	1	0	0	2	2	1	1	1	3	2	0	1	1	2	0	2	1	1	1	0	2	0	0	2	1	1	1	1	2	2	1	1	0	1	0	0	1	1	2	2	1	3	1	0	0	0	0	0	1	2	1	1	1	1	0	0	0	1	2	0	0	1	1	0	1	0	1	2	1	1	0	1
0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0
1	1	4	3	0	1	2	1	0	1	0	3	1	0	1	1	1	3	2	1	2	2	0	4	1	3	1	0	0	2	2	2	1	3	2	1	2	1	1	3	2	1	1	1	1	0	1	1	1	2	1	1	1	2	4	1	2	0	1	1	0	2	1	1	0	3	1	1	0	1	3	0	1	2	1
2	0	6	2	2	0	3	4	0	3	2	6	3	1	2	0	5	1	4	1	2	1	1	4	1	1	2	2	1	3	3	2	2	3	2	1	4	0	2	0	2	3	3	2	3	1	1	1	0	0	2	2	3	2	2	2	1	1	1	2	2	3	1	0	3	0	1	2	0	2	4	2	2	1	2
0	0	1	1	1	0	0	0	0	2	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0
2	0	6	2	2	1	2	2	0	2	2	6	3	1	3	1	3	1	3	0	2	3	1	4	2	2	1	1	2	3	3	2	2	3	2	0	3	0	1	2	1	3	3	1	2	0	0	0	0	1	1	1	3	2	4	0	2	1	1	0	0	3	1	0	1	2	0	0	1	2	4	0	1	2	3
0	0	2	2	0	0	1	0	0	0	0	2	0	0	0	0	0	1	2	0	1	0	1	1	1	1	1	0	1	0	1	1	1	0	1	0	1	0	0	2	1	1	0	0	1	0	0	0	0	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	1	1
2	0	4	2	0	1	1	2	0	2	1	3	2	1	2	0	2	1	3	0	2	2	1	4	1	1	1	1	1	1	2	1	1	2	1	0	2	0	0	1	2	2	2	2	2	1	0	0	0	1	1	1	2	1	2	1	1	0	0	0	1	3	1	0	1	2	0	2	1	0	2	1	1	1	2
2	0	8	4	2	2	4	4	0	2	3	9	5	2	3	1	5	3	6	1	3	3	2	7	2	3	4	2	2	2	3	4	2	5	3	1	5	0	3	1	3	5	4	4	4	2	1	1	2	3	2	2	5	2	6	3	3	1	2	1	2	5	2	0	3	4	0	4	2	2	0	2	2	4	4
1	0	3	2	1	0	1	1	0	1	1	2	1	0	1	1	1	2	1	1	1	1	1	2	2	1	0	0	0	0	1	1	0	1	2	0	2	0	1	2	1	0	1	0	1	1	0	1	1	1	1	0	1	0	2	0	2	0	0	0	0	1	1	0	0	2	0	0	0	1	2	0	0	2	2
1	0	3	2	1	0	1	1	1	0	1	3	1	0	2	0	2	1	3	0	1	1	0	2	1	1	2	1	0	1	1	2	0	2	1	1	2	0	1	1	1	1	1	1	2	0	0	1	0	1	0	1	1	1	2	1	2	0	1	0	0	1	1	1	1	2	1	1	0	1	2	0	0	1	2
1	0	4	1	1	2	3	4	1	1	1	5	2	2	2	0	4	1	4	1	1	2	1	4	1	0	3	1	1	2	3	4	2	3	3	1	2	0	0	1	2	3	3	3	3	1	0	0	1	1	0	2	4	1	2	2	1	0	1	0	1	3	0	0	2	1	0	2	1	1	4	2	1	0	1
1	0	4	2	2	0	2	3	0	3	2	5	2	1	2	1	3	1	3	1	2	2	1	3	1	1	2	1	1	2	2	2	1	3	1	0	3	0	1	1	1	3	2	2	3	1	0	0	1	0	2	1	3	1	2	3	1	1	0	0	1	3	1	0	1	2	0	3	1	2	4	2	2	1	0
