60	100
x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	53	28	10	19	44	29	40	46	41	50	34	15	30	24	14	9	21	32	5	33	36	37	18	25	56	45	17	52	22	31	2	4	42	8	47	49	48	58	38	16	23	39	51	59	57	54	43	6	27	55	7	1	13	12	3	26	35	11	20	60	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
31274
0	1	1	1	3	0	1	1	2	2	1	1	2	0	1	1	1	2	1	1	2	2	3	1	3	1	1	0	0	2	0	2	1	1	1	2	2	2	1	1	1	1	2	1	1	1	2	1	2	1	2	2	0	1	1	2	1	1	2	1
2	2	1	2	4	1	1	2	3	1	1	0	1	2	2	0	1	3	1	0	3	2	2	2	3	0	0	0	1	2	2	0	3	1	0	2	2	2	2	2	2	2	1	1	2	1	3	2	2	2	3	2	0	0	0	2	1	1	1	0
2	1	2	1	4	1	1	2	3	1	0	1	2	3	2	1	1	2	1	0	3	1	3	3	5	1	2	1	2	2	1	3	0	2	2	2	2	1	4	1	2	2	1	1	3	2	1	1	0	2	2	2	1	3	0	2	1	1	3	0
1	1	0	1	3	0	1	1	2	1	0	1	1	2	2	1	0	1	0	1	2	1	1	3	4	0	0	1	1	1	1	1	2	0	0	1	3	0	2	1	2	2	1	0	3	1	2	0	1	1	0	2	2	1	0	1	0	1	1	0
1	1	2	0	1	1	1	1	0	1	0	1	1	1	0	2	0	2	1	0	1	0	2	1	0	1	1	1	0	1	1	0	2	0	0	1	1	1	2	1	0	1	1	2	0	0	1	1	1	1	2	1	0	2	1	1	1	1	2	0
1	2	1	2	3	2	1	1	2	1	1	0	0	1	3	1	1	4	0	1	3	2	1	2	3	0	0	0	1	2	2	2	2	1	1	0	2	1	0	1	1	0	1	1	2	1	2	2	2	1	1	2	0	1	1	1	1	2	2	0
1	2	0	1	1	2	2	1	3	0	1	2	1	3	1	2	2	2	1	0	1	2	0	1	5	0	1	1	1	2	2	2	2	3	1	2	0	1	2	1	1	2	2	1	1	2	2	2	0	2	1	1	1	2	1	2	1	2	1	0
2	2	0	2	0	2	1	1	1	0	0	1	2	0	1	3	1	1	0	1	1	2	2	0	4	1	1	0	0	0	2	2	1	0	1	1	1	0	2	0	1	2	0	2	3	1	4	4	3	1	1	1	1	1	3	0	3	3	3	0
2	1	3	1	2	2	2	2	2	1	0	2	1	3	1	1	1	1	0	0	2	0	3	2	3	1	4	1	1	2	1	2	4	2	2	0	2	2	0	0	1	2	1	1	1	0	2	2	1	1	3	1	0	3	1	2	1	0	3	1
0	0	0	0	0	1	1	0	1	0	1	1	1	1	2	1	1	1	0	0	1	1	1	1	2	0	1	0	1	1	1	2	1	1	1	1	1	0	0	0	0	2	1	0	2	1	2	1	1	1	0	0	1	1	1	1	1	1	1	0
0	0	0	1	1	0	1	1	2	1	1	1	1	2	2	1	1	2	0	0	1	1	0	1	3	0	0	0	1	1	1	2	2	2	0	1	1	1	1	0	0	1	2	1	1	1	1	0	0	1	1	0	0	1	1	1	1	1	0	0
1	1	2	2	1	1	0	1	2	1	1	2	0	2	2	1	0	1	0	0	2	0	1	1	3	1	2	2	1	1	1	2	2	2	1	0	2	2	2	2	1	0	1	0	2	0	2	1	2	0	2	1	0	1	1	0	1	1	2	0
2	2	2	1	1	3	2	0	2	1	0	1	1	1	1	2	1	1	0	1	1	1	1	1	4	0	1	0	0	1	2	1	1	1	1	1	2	0	1	1	2	1	0	0	2	0	4	2	2	0	1	0	0	2	2	0	1	1	3	0
0	1	0	1	2	0	0	1	0	1	0	1	0	1	2	1	0	0	1	0	1	1	1	1	3	0	0	0	1	1	1	1	1	0	2	1	1	2	1	0	1	0	0	0	2	0	2	2	1	0	0	1	1	0	1	0	1	1	0	0
2	1	2	3	2	0	2	2	3	1	2	0	1	3	0	2	2	4	1	0	2	1	2	1	3	2	0	0	1	1	1	2	3	3	0	2	1	3	1	2	1	2	2	2	0	2	1	2	1	2	3	2	1	1	1	3	2	3	2	0
0	1	0	1	2	2	0	1	2	0	0	0	0	1	2	2	0	1	1	0	2	1	1	1	3	1	0	0	1	1	1	1	2	1	0	1	2	1	0	1	1	0	0	0	2	0	2	3	1	0	0	1	0	0	1	0	0	1	1	0
0	2	2	3	2	2	3	2	2	1	2	1	1	1	1	2	2	4	1	2	2	3	3	1	4	2	2	0	0	2	2	3	1	2	1	2	2	4	2	2	1	2	4	2	1	2	0	2	3	1	4	2	0	0	2	2	2	3	4	1
1	1	2	2	3	0	3	2	1	1	2	2	1	0	1	2	1	3	2	0	2	2	4	2	1	1	2	0	0	2	1	2	1	0	1	2	2	4	2	1	0	1	2	2	2	3	2	0	2	1	3	2	0	2	0	3	2	1	3	1
1	1	1	2	2	1	1	1	1	1	1	0	1	1	1	3	1	2	2	0	1	2	1	0	2	2	1	1	0	1	2	2	0	1	1	2	0	3	1	1	0	2	2	1	1	1	3	2	0	1	2	1	1	0	2	1	2	2	2	0
0	2	0	1	2	0	0	1	2	1	1	1	1	1	3	1	0	1	1	0	1	1	2	1	2	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	0	0	0	2	0	1	1	1	0	0	1	0	2	1	1	0	0	0	0
1	3	2	1	0	3	1	1	1	0	0	1	1	1	1	3	1	0	0	2	0	1	2	0	4	2	2	1	1	0	2	3	2	0	2	1	1	1	3	0	1	2	1	0	3	0	4	3	2	0	0	1	1	2	3	1	2	3	4	0
1	2	1	0	1	2	1	0	2	0	0	2	0	3	2	2	1	1	0	0	1	2	1	1	4	1	2	1	1	1	2	2	2	2	1	2	1	1	1	0	0	1	0	1	2	1	2	2	1	1	1	0	0	2	1	1	1	1	2	0
0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	2	0	0	1	1	0	1	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
2	1	1	0	2	2	1	2	1	1	0	1	2	2	2	1	1	2	0	0	1	1	2	1	2	1	2	0	1	1	1	0	3	1	2	1	2	1	3	1	1	1	2	0	1	0	0	2	0	2	2	2	0	0	1	1	1	1	2	0
0	0	2	2	1	2	2	1	1	0	1	2	2	0	1	0	1	2	1	0	1	1	3	1	0	1	2	0	1	1	1	0	0	0	1	1	1	3	1	1	1	1	2	1	1	1	2	0	2	1	3	1	0	1	0	2	2	1	3	1
1	2	0	1	2	2	0	2	2	1	0	1	1	1	2	1	2	1	0	1	1	1	1	2	4	1	2	2	1	2	2	2	2	1	1	1	2	0	2	1	1	0	0	0	3	0	2	3	1	1	1	1	0	1	2	0	0	1	2	0
0	1	1	2	1	2	1	1	1	0	0	2	0	1	1	3	2	1	0	1	1	2	1	2	4	1	2	0	0	0	1	1	1	0	1	1	1	3	1	1	1	1	1	1	2	0	2	2	2	0	2	1	0	1	2	0	0	1	2	1
0	1	2	1	1	2	1	1	0	0	2	1	0	1	2	2	1	2	0	1	2	2	2	2	3	1	2	1	0	0	1	1	1	1	1	2	2	3	0	1	1	1	1	1	3	1	3	1	2	0	3	1	0	1	1	1	1	0	3	1
2	1	1	2	0	3	2	2	0	0	1	2	2	1	2	2	0	1	0	1	0	2	3	1	2	3	2	1	1	1	2	1	3	1	2	2	1	3	3	1	0	2	3	0	2	1	4	3	2	0	4	2	0	2	3	2	2	3	0	1
1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	1	1	0
